num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,actor_2_facebook_likes,imdb_score,movie_facebook_likes
167,80,162,0,23,7002255,The Triplets of Belleville ,42462,29,312,9500000,6,7.8,0
56,89,149,580,912,6719300,Smoke Signals ,8224,3163,132,2000000,752,7.2,0
180,101,30,92,14000,6003587,American Splendor ,41999,14412,226,,119,7.5,0
211,80,0,3,50,5792822,Before Sunset ,168398,65,492,2700000,8,8,13000
157,115,0,35,85,5383834,Amores Perros ,173551,318,361,2000000,79,8.1,11000
126,100,308,374,1000,4599680,Thirteen ,68222,2186,545,1500000,482,6.8,0
61,118,603,167,936,,Gentleman's Agreement ,10791,1846,113,2000000,297,7.4,0
365,100,81,179,34000,6531491,Winter's Bone ,111658,34446,297,2000000,248,7.2,20000
121,106,162,3,21,4581222,Touching the Void ,26926,29,156,,5,8.1,0
10,106,85,300,480,,Alexander's Ragtime Band ,1381,1833,29,2000000,392,7,60
151,91,244,244,538,3885134,Me and You and Everyone We Know ,31130,1349,243,2000000,363,7.4,0
171,105,117,18,13000,4311834,Inside Job ,55382,13145,129,,125,8.3,63000
158,96,31,328,804,3590010,We Are Your Friends ,20885,3013,60,2000000,625,6.1,0
167,116,0,116,251,3300230,Ghost Dog: The Way of the Samurai ,70084,675,346,,147,7.5,0
118,116,453,2000,24000,3335839,Harsh Times ,54657,50313,222,2000000,23000,7,0
39,97,5,349,1000,2557668,Captive ,3911,2739,22,2000000,426,5.3,0
108,101,0,685,8000,2506446,Full Frontal ,8662,11327,172,2000000,724,4.7,134
65,98,85,186,265,7369373,Witchboard ,4288,901,74,2000000,194,5.7,0
8,22,,344,459,,Strangers with Candy             ,4181,1359,62,,396,8.1,558
85,150,0,401,597,4414535,Hamlet ,30618,1645,224,18000000,591,7.8,0
160,101,263,37,71,1984378,Shortbus ,27346,226,206,2000000,51,6.5,0
231,90,56,0,56,2283276,Waltz with Bashir ,46107,56,156,1500000,0,8,0
7,120,0,40,178,1098224,"The Book of Mormon Movie, Volume 1: The Journey ",397,359,30,2000000,69,3.3,32
79,102,117,17,393,1430185,No End in Sight ,7314,446,55,2000000,21,8.3,0
168,102,22,80,10000,1477002,The Diary of a Teenage Girl ,16645,11184,72,2000000,1000,6.9,0
1,60,,143,11000,,Get Real             ,415,11618,26,,289,7.3,43
107,100,90,65,168,1134049,In the Shadow of the Moon ,5475,408,44,2000000,142,8.1,0
200,104,129,887,991,977600,Meek's Cutoff ,8204,3427,98,,962,6.5,0
123,89,13,218,373,653621,Inside Deep Throat ,5615,1136,64,2000000,334,6.8,592
39,99,34,120,388,110000,Dinner Rush ,4359,1156,73,,159,7.3,495
41,96,11,490,584,444354,Clockwatchers ,4049,3011,111,,559,6.4,166
46,86,10,126,189,535249,The Virginity Hit ,3467,768,13,3400000,131,4.6,974
30,98,0,164,1000,,Subway ,11031,1917,45,17000000,572,6.5,739
46,96,0,902,49000,371081,House of D ,7479,51441,86,6000000,1000,7,857
221,94,53,268,386,347578,Teeth ,34556,1511,161,,357,5.4,17000
51,91,4,0,33,124494,Six-String Samurai ,5613,36,102,2000000,3,6.7,0
1,,4,72,353,,Hum To Mohabbat Karega ,275,613,1,,89,2.8,10
58,90,31,137,326,120620,It's All Gone Pete Tong ,16828,865,67,,246,7.4,0
45,85,0,966,22000,100669,Saint John of Las Vegas ,2522,36885,11,3800000,12000,5.8,407
44,96,222,20,5000,,24 7: Twenty Four Seven ,2081,5535,21,,497,7.1,224
74,129,776,256,25000,186354,Stonewall ,1758,26176,30,13500000,463,4.5,0
20,60,,543,780,,Eureka             ,39559,4280,136,,747,7.9,3000
6,93,32,24,532,55202,Roadside Romeo ,922,653,17,,85,5.3,39
5,100,84,267,584,,This Thing of Ours ,508,1307,18,,356,5.4,61
10,97,19,395,589,549632,The Lost Medallion: The Adventures of Billy Stone ,1278,2522,16,,488,4.8,715
81,94,98,89,10000,137945,The Last Five Years ,6223,10869,40,,773,5.9,0
66,95,8,399,529,17580,The Missing Person ,1268,2749,23,1500000,423,6.2,195
46,97,97,163,787,,Return of the Living Dead III ,10182,1362,130,2000000,196,5.9,810
34,92,11,1000,26000,12667,London ,19336,39518,90,14000,11000,6.6,0
78,96,38,85,363,198407,Sherrybaby ,10282,774,78,2000000,223,6.6,474
52,85,54,455,985,13973532,Stealing Harvard ,11211,3065,92,25000000,637,5.1,215
29,87,0,94,160,,Circle ,13279,776,59,,152,6,0
161,91,43,418,13000,5824,Eden Lake ,57811,14561,357,,698,6.8,0
18,99,308,395,638,2843,Plush ,2895,2341,24,,449,5.4,604
107,88,6,161,513,,Vampire Killers ,17296,1593,91,,480,5.2,0
30,119,5,12,29,4958,Gangster's Paradise: Jerusalema ,9689,86,23,2000000,18,7.8,1000
24,99,0,268,766,,Freeze Frame ,2588,1650,41,2000000,312,6.4,205
116,92,6,103,253,,Grave Encounters ,40380,762,235,100000,113,6.1,0
98,86,5,47,121,,Stitches ,6585,322,53,,94,5.7,0
25,83,0,107,413,,Nine Dead ,9280,1149,64,2000000,167,5.5,0
,81,0,8,674,,"To Be Frank, Sinatra at 100 ",7,712,,2000000,27,7.4,0
40,82,11000,167,11000,,Bananas ,27646,11700,105,2000000,430,7.1,0
20,102,0,46,473,13220,Supercapitalist ,289,892,9,,303,3.9,115
8,90,5,372,601,,Rockaway ,355,2395,6,2000000,453,4.6,44
19,30,,424,685,,Wings             ,7646,1884,56,,511,7.3,1000
90,92,0,18,1000,7927,The Lady from Shanghai ,19236,1055,175,2300000,29,7.7,0
21,88,0,332,633,,No Man's Land: The Rise of Reeker ,2701,2620,31,2000000,597,4.9,153
12,97,10,171,15000,,Highway ,5182,15740,67,14000000,284,6.3,912
33,96,68,722,2000,,Small Apartments ,5732,3683,26,2000000,811,6.1,0
9,87,8,424,34000,,Coffee Town ,4204,35796,19,2000000,463,6.6,0
94,106,5,356,416,2436,The Ghastly Love of Johnny X ,344,1611,19,2000000,403,5.7,655
41,107,17,322,594,4556,All Is Bright ,4478,2020,23,,591,5.6,825
38,80,2,51,16000,,The Torture Chamber of Dr. Sadism ,952,16110,36,,57,6,200
12,91,10,293,924,,Straight A's ,3605,2654,20,2000000,472,5.7,0
25,99,44,137,907,,A Funny Thing Happened on the Way to the Forum ,6804,1807,72,2000000,164,7,805
27,102,909,119,909,,Slacker Uprising ,2242,1674,15,2000000,562,5.3,69
2,108,531,894,10000,,The Legend of Hell's Gate: An American Conspiracy ,583,15707,14,2000000,1000,4.4,651
23,88,6,233,680,,The Walking Deceased ,2348,1425,25,1250000,418,3.4,0
32,89,20000,618,2000,,The Curse of Downers Grove ,1040,4968,22,2000000,860,4.5,0
18,92,3,412,11000,,Shark Lake ,838,13583,17,2000000,1000,3.4,728
45,99,28,223,18000,4600000,River's Edge ,11763,19649,111,1900000,1000,7.1,0
60,103,35,482,548,1420578,Northfork ,4894,2389,122,1900000,495,6.4,298
23,90,58,164,405,,The Marine 4: Moving Target ,2032,1204,15,1950000,217,5.2,620
363,95,89,263,16000,1028658,Buried ,118684,17471,447,3000000,517,7,24000
249,97,0,594,920,466702,Submarine ,65877,3275,100,,680,7.3,17000
68,108,63,5,161,,The Square ,6678,176,42,1500000,10,8.1,0
14,95,0,164,533,18435,One to Another ,1010,1082,15,1400000,323,5.8,104
359,100,108,534,17000,35266619,Carrie ,108248,20051,371,30000000,2000,5.9,39000
15,160,168,71,733,95236,ABCD (Any Body Can Dance) ,5018,1182,38,,168,6.4,1000
256,101,0,574,40000,26505000,A Nightmare on Elm Street ,149293,42918,668,1800000,852,7.5,10000
194,90,120,0,41,2957978,Man on Wire ,40481,68,134,1000000,27,7.8,0
,86,0,3,42,,Abandoned ,333,90,6,,40,6.3,213
10,89,47,585,628,444044,Brotherly Love ,744,4249,19,1900000,606,7.2,1000
311,87,13,308,463,40990055,The Last Exorcism ,41509,1958,300,1800000,400,5.6,0
205,98,456,231,1000,1445366,Nowhere Boy ,29019,2032,75,,548,7.2,10000
94,125,603,114,10000,,A Streetcar Named Desire ,78454,10570,233,1800000,416,8,5000
192,95,0,277,654,,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,342585,1991,839,1800000,575,8.5,18000
85,118,12,67,201,5709616,El crimen del padre Amaro ,11088,546,110,1800000,163,6.8,544
663,93,188,168,2000,12784397,Beasts of the Southern Wild ,70336,2658,269,1800000,458,7.3,31000
62,96,88,196,595,,Battle for the Planet of the Apes ,22764,1432,91,1800000,356,5.5,511
39,109,9,280,767,3050934,Songcatcher ,2794,2187,78,1800000,380,7.3,0
68,109,0,186,553,841206,Higher Ground ,2603,1439,34,,471,6.3,952
3,155,0,61,141,,Vaalu ,563,349,6,150000000,77,5.1,82
130,90,293,808,16000,638476,The Greatest Movie Ever Sold ,13223,32405,45,1500000,14000,6.6,0
13,93,0,482,12000,,Ed and His Dead Mother ,1435,14620,17,1800000,580,6.1,266
44,108,28,0,0,505295,Travelers and Magicians ,1747,0,28,1800000,0,7.5,353
26,114,57,426,16000,,Hang 'Em High ,25472,18263,109,1800000,844,7,0
27,87,174,114,2000,,Deadline - U.S.A. ,1756,2831,28,,399,7.2,169
53,113,15,491,647,,Sublime ,6267,2439,103,1800000,642,5.3,368
,87,9,165,467,,A Beginner's Guide to Snuff ,13,1270,,,258,8.7,8
10,90,4,91,433,,Independence Daysaster ,761,984,12,1800000,108,3.4,566
4,111,21,685,761,,Dysfunctional Friends ,686,4306,8,1800000,713,5.4,569
181,81,670,34,486,7267324,Run Lola Run ,161471,623,709,3500000,37,7.8,0
114,93,75,446,701,145540,May ,26773,2489,277,500000,461,6.7,0
11,90,15,120,900,,Against the Wild ,840,1724,9,2000000,450,4.7,326
1,112,0,11,86,,Living Dark: The Story of Ted the Caver ,28,139,1,1750000,42,6.3,73
75,106,36,345,953,12589108,Under the Same Moon ,5526,2198,58,,399,7.4,0
80,88,88,67,595,,Conquest of the Planet of the Apes ,23268,941,95,1700000,70,6.1,794
179,138,143,783,1000,35918429,In the Bedroom ,32415,3970,510,1700000,874,7.5,951
225,105,68,374,635,92401,I Spit on Your Grave ,56402,2423,209,2000000,445,6.3,17000
77,98,3,327,349,1943649,"Happy, Texas ",8697,2095,122,1700000,347,6.3,374
124,86,84,34,680,992238,My Summer of Love ,16349,763,103,1700000,46,6.8,869
195,104,25,73,638,4231500,The Lunchbox ,30479,822,162,1000000,85,7.8,16000
76,100,87,420,887,396035,Yes ,2725,2721,48,1000000,805,6.9,305
51,126,964,275,319,,You Can't Take It with You ,17799,1363,133,1644736,302,8,0
101,118,160,426,862,,From Here to Eternity ,33987,2247,150,1650000,488,7.8,0
55,103,673,89,281,,She Wore a Yellow Ribbon ,11920,955,90,1600000,230,7.4,721
15,102,11,575,651,2507106,Grace Unplugged ,2561,3894,21,,611,6.1,0
16,84,11,249,489,6026908,Foolish ,536,2196,13,2000000,469,4.3,43
5,,8,394,713,2592808,N-Secure ,548,3137,15,,607,3.5,588
109,95,0,0,227,1060591,Caramel ,9750,231,66,1300000,4,7.2,0
40,92,0,2,327,,Out of the Dark ,2621,380,18,,51,4.7,844
51,90,21,27,53,155972,The Bubble ,4702,137,23,1500000,30,7.3,0
149,113,0,324,11000,,The Conversation ,74651,12157,313,1600000,481,7.9,6000
4,,0,45,421,129319,Dil Jo Bhi Kahey... ,257,622,4,70000000,96,5.1,9
35,123,0,21,963,26893,Mississippi Mermaid ,4391,1694,26,1600000,710,7.2,278
22,111,1000,127,2000,2580,I Love Your Work ,1618,2564,40,1650000,163,5.4,63
68,99,4,114,427,,Cabin Fever ,3313,992,40,,253,3.7,2000
287,110,0,1000,3000,58885635,Dawn of the Dead ,194426,10438,1057,26000000,2000,7.4,7000
173,108,191,336,597,19067631,Waitress ,37714,1981,204,2000000,541,7.1,0
61,92,15,49,633,11806119,Bloodsport ,57578,1168,210,1100000,403,6.8,0
96,120,964,248,607,,Mr. Smith Goes to Washington ,77392,1573,245,1500000,319,8.2,0
71,91,184,82,3000,7417210,Kids ,59041,3310,408,1500000,202,7,0
110,88,387,18,436,7362100,The Squid and the Whale ,60295,479,232,1500000,25,7.4,0
110,97,0,117,378,7022940,Kissing Jessica Stein ,14018,1173,190,1000000,321,6.7,682
101,95,611,3,9,190666,"A Woman, a Gun and a Noodle Shop ",2410,18,20,,4,5.7,784
2,90,134,354,260000,,Kickboxer: Vengeance ,246,261818,1,17000000,454,9.1,0
97,95,13000,82,472,,Spellbound ,32927,896,161,1696377,239,7.6,0
53,103,460,900,991,5132222,Exotica ,14112,2990,83,2000000,971,7.2,619
106,110,787,642,1000,2365931,Buffalo '66 ,36657,4762,318,1500000,787,7.5,0
445,103,0,588,852,53991137,Insidious ,202800,3030,752,1500000,618,6.8,60000
131,92,92,166,752,,Repo Man ,25332,1652,148,1500000,324,6.9,0
94,114,44,7,827,1221261,Nine Queens ,38215,856,125,1500000,22,7.9,0
105,101,4,0,0,2408553,The Gatekeepers ,4547,0,33,,0,7.6,0
75,112,58,42,552,712294,The Ballad of Jack and Rose ,9408,859,68,1500000,265,6.7,608
97,104,38,690,801,3447339,The To Do List ,29517,2667,79,1500000,727,5.8,0
37,99,675,164,902,418953,Killing Zoe ,17322,1582,93,1500000,424,6.5,853
84,98,21,76,33000,406035,The Believer ,30314,33441,159,1500000,243,7.2,0
88,107,234,442,947,402820,Snow Angels ,10896,2747,57,,530,6.9,415
6,93,6,56,393,,Unsullied ,95,792,3,1500000,191,5.5,307
127,100,122,83,210,373967,Session 9 ,43839,469,481,1500000,148,6.5,0
32,80,522,423,813,194568,I Want Someone to Eat Cheese With ,2963,2179,28,1500000,522,6.2,0
8,94,13,616,1000,,Mooz-Lum ,919,3288,14,,826,6.7,0
229,93,134,488,936,,Hatchet ,23349,3668,235,1500000,935,5.7,0
120,87,0,8,309,163245,Modern Times ,143086,352,211,1500000,8,8.6,0
31,91,18,597,954,119841,Stolen Summer ,2419,3901,55,1500000,767,6.5,304
100,84,0,158,634,173066,My Name Is Bruce ,21379,1238,88,1500000,328,6.3,0
14,90,7,424,890,92362,The Salon ,444,3138,5,1500000,597,4.3,68
14,98,102,360,563,105943,Road Hard ,1351,2628,11,1500000,485,6.1,212
39,108,60,121,826,,Forty Shades of Blue ,1134,1240,26,1500000,189,6,216
35,124,407,7,38,183490,Amigo ,463,60,8,1700000,8,5.8,594
178,95,49,57,413,3478,Pontypool ,22212,721,142,1500000,98,6.7,0
46,90,7,711,87000,52166,Trucker ,2792,89263,22,2000000,781,6.7,371
,93,228,134,310,,Me You and Five Bucks ,7,771,,1500000,228,7.6,132
234,101,0,721,1000,1163508,The Lords of Salem ,20376,5158,166,2500000,725,5.1,15000
166,107,3,28,61,,Housebound ,23323,165,83,350000,46,6.8,10000
56,20,21,0,0,,Wal-Mart: The High Cost of Low Price ,4120,0,70,1500000,0,6.8,0
16,87,0,108,199,,Fetching Cody ,1232,596,10,1500000,134,6.8,193
9,98,11,636,979,,Once Upon a Time in Queens ,291,4036,7,1500000,975,6.3,283
18,112,34,71,129,,Closer to the Moon ,2841,588,13,5000000,98,7.1,0
4,82,65,146,341,,Mutant World ,459,967,10,1500000,265,2.8,236
,102,5,259,3000,,Growing Up Smith ,108,4320,1,2000000,660,8.2,232
6,97,764,492,835,,Checkmate ,735,2882,18,1500000,522,3.1,402
387,130,188,1000,10000,80033643,Jack Reacher ,226583,16385,448,60000000,3000,7,38000
35,101,37,56,501,,#Horror ,1547,1044,42,1500000,418,3.3,750
27,93,9,485,708,,Wind Walkers ,133,2870,2,2000000,571,3.6,135
145,83,0,31,82,184925485,Snow White and the Seven Dwarfs ,133348,229,204,2000000,47,7.7,0
78,106,33,3,341,304124,The Holy Girl ,2720,358,37,1400000,5,6.7,57
10,113,74,387,984,,Shalako ,1978,2140,41,1455000,423,5.5,209
60,94,87,37,87,36830,Incident at Loch Ness ,3291,256,63,1400000,70,6.6,400
9,101,20,256,1000,,The Dog Lover ,162,2419,8,2000000,301,4.8,724
63,99,10,295,756,,Girl House ,4948,2072,33,3150000,382,5.5,969
92,76,412,3,412,231186,The Blue Room ,2082,421,16,,4,6.3,389
4,91,58,69,847,,House at the End of the Drive ,330,1159,6,1400000,147,6.9,223
53,105,7,356,1000,,Batman: The Movie ,22975,2658,155,1377800,370,6.5,0
116,120,0,452,26000,3650677,"Lock, Stock and Two Smoking Barrels ",414976,28294,523,960000,1000,8.2,21000
,105,0,467,883,,The Ballad of Gregorio Cortez ,39,3164,2,1250000,655,7.1,32
13,120,,,416,,The Streets of San Francisco             ,3405,416,13,,0,7.3,533
98,105,346,141,280,1647780,The Celebration ,65951,821,258,1300000,278,8.1,5000
43,95,12000,636,12000,695229,Trees Lounge ,11369,14420,65,1300000,680,7.2,872
15,135,5,5,51,638951,Journey from the Fall ,775,83,19,1592000,24,7.4,100
14,105,7,548,2000,609042,The Basket ,449,3475,38,1300000,783,6.5,117
56,83,5,98,413,1521,Eddie: The Sleepwalking Cannibal ,1231,843,10,1500000,197,5.7,932
79,111,17,652,13000,32940507,Mercury Rising ,54316,16537,127,60000000,969,6.1,0
8,60,,109,210,,Space: Above and Beyond             ,6381,611,79,5000000,121,7.7,963
16,135,135,0,0,,Queen of the Mountains ,3144,0,24,1400000,0,8.7,0
18,88,4,13,232,,Def-Con 4 ,1339,289,46,1750000,23,4.3,220
35,87,4,624,2000,19539,The Hebrew Hammer ,4182,6227,53,1000000,1000,6.2,3000
5,97,0,40,374,100358,Neal 'N' Nikki ,1167,602,24,1500000,145,3.3,66
16,82,19,134,700,,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,5579,1499,42,1300000,460,2.7,0
24,103,0,511,35000,,Forget Me Not ,4866,38121,38,1300000,516,5.2,969
144,130,13000,333,1000,,Rebecca ,87424,2888,276,1288000,991,8.2,0
242,87,49,59,309,19100000,Friday the 13th Part 2 ,39690,707,394,1250000,121,6.1,0
97,101,0,66,287,,The Lost Weekend ,24959,581,136,1250000,160,8,0
77,96,4,132,796,,C.H.U.D. ,7528,1866,88,1250000,697,5.5,0
16,80,8,183,2000,2833383,Filly Brown ,910,2459,11,427000,245,5.7,0
7,87,11,397,578,,The Lion of Judah ,458,1730,3,15000000,418,3.7,381
74,92,83,48,469,,Niagara ,11047,683,116,1250000,79,7.1,1000
74,118,673,137,595,,How Green Was My Valley ,15840,1129,124,1250000,176,7.8,0
19,27,,201,934,,The Girlfriend Experience             ,3282,1961,17,,691,7.3,632
46,123,0,161,3000,,Da Sweet Blood of Jesus ,794,4040,9,1420000,372,4.1,447
58,100,0,65,828,24741700,"Sex, Lies, and Videotape ",37785,1431,95,1200000,531,7.2,2000
287,103,0,651,2000,55153403,Saw ,299127,5161,1509,1200000,878,7.7,0
100,100,422,422,816,18488314,Super Troopers ,76151,2893,333,1200000,577,7.1,0
5,99,4,434,18000,,The Algerian ,101,20218,1,1300000,748,7.6,221
50,89,0,3,31,11278,The Amazing Catfish ,1229,58,2,1300000,24,7,407
276,104,301,71,18000,79363785,The Day the Earth Stood Still ,139426,22194,698,80000000,4000,5.5,0
137,114,300,73,307,13876974,Monsoon Wedding ,19397,809,214,7000000,209,7.4,0
122,111,50,612,2000,9180275,You Can Count on Me ,22145,4288,231,1200000,710,7.7,756
73,99,13000,232,282,,The Trouble with Harry ,24891,1041,150,1200000,255,7.2,0
202,110,118,1000,13000,22494487,Lucky Number Slevin ,262160,26451,507,27000000,11000,7.8,10000
99,85,91,849,1000,2199853,But I'm a Cheerleader ,19986,4289,186,1200000,1000,6.6,0
10,113,29,449,890,2859955,Home Run ,2417,2681,32,1200000,848,6,0
173,99,16000,455,16000,2812029,Reservoir Dogs ,664719,28994,931,1200000,12000,8.4,19000
7,83,9,51,94,,The Blue Bird ,1047,293,25,,62,6.5,548
181,142,0,24,16000,6100000,"The Good, the Bad and the Ugly ",503509,16089,780,1200000,34,8.9,20000
111,112,9,4,61,375723,The Second Mother ,7025,76,26,4000000,9,7.9,0
38,108,14,274,1000,594904,Blue Like Jazz ,2582,1805,89,1200000,330,6,0
12,88,0,3,268,58936,Down and Out with the Dolls ,91,318,4,1200000,44,6.1,27
23,97,4,,,24784,"Pink Ribbons, Inc. ",591,0,10,1200000,,7.4,5000
17,85,0,924,49000,7826,Certifiably Jonathan ,132,54484,2,1200000,931,6.2,87
9,103,0,24,34,,Q ,4068,114,16,1500000,29,5.6,754
1,110,0,0,3,3830,The Knife of Don Juan ,27,5,1,1200000,2,7.2,75
51,88,4,95,690,,Grand Theft Parsons ,2953,1438,38,,316,6.1,480
14,76,0,227,387,,Extreme Movie ,9560,1190,35,,295,3.8,636
24,100,345,94,843,,The Charge of the Light Brigade ,3418,1621,52,1200000,490,7.1,204
18,99,0,5,721,,Below Zero ,652,862,11,1200000,134,4.5,161
22,84,0,63,380,,Crowsnest ,1321,630,51,1200000,91,3.8,238
9,91,38,117,584,2850263,Airborne ,5061,1218,70,2600000,399,6.2,0
30,97,282,148,586,,Cotton Comes to Harlem ,1172,1581,27,1200000,434,6.6,477
9,84,2,475,10000,,The Wicked Within ,742,11257,7,1200000,500,4.6,479
7,100,0,312,498,,Bleeding Hearts ,71,1810,2,1200000,350,4.2,242
91,94,6,804,16000,16101109,Waiting... ,76467,19957,236,3000000,1000,6.8,0
99,90,222,68,680,6013,Dead Man's Shoes ,39929,1311,207,695393,404,7.7,0
2,,,206,511,,Wolf Creek             ,726,1617,6,,457,7.1,954
57,92,155,147,448,1400000,From a Whisper to a Scream ,1324,1329,37,1100000,426,5.9,241
12,105,0,,,247740,Sex with Strangers ,285,0,8,,,4.7,51
58,73,126,3,14,39659,Dracula: Pages from a Virgin's Diary ,1555,21,32,1600000,4,7,131
5,116,12,25,412,,Faith Like Potatoes ,2050,521,36,10000000,48,6.9,0
97,110,22,48,434,56129,Beyond the Black Rainbow ,6555,645,82,1100000,95,6.1,0
481,102,338,60,1000,4105123,The Raid: Redemption ,148221,1445,316,1100000,342,7.6,51000
17,89,252,252,1000,,The Dead Undead ,737,2510,15,1100000,745,3,444
9,76,0,0,12,,The Vatican Exorcisms ,332,12,10,1100000,0,2.6,200
242,82,345,269,2000,,Casablanca ,387508,3442,1123,950000,607,8.6,23000
95,89,0,5,12,,Lake Mungo ,9465,29,85,1400000,5,6.1,0
14,150,6,20,964,,Rocket Singh: Salesman of the Year ,11010,1052,35,,22,7.5,773
87,89,136,42,844,,Silent Running ,20678,1080,199,1000000,184,6.7,0
141,145,80,794,13000,117235247,Rocky ,375240,16094,542,960000,1000,8.1,0
16,91,2,9,321,,The Sleepwalker ,512,622,2,1100000,287,4.9,234
212,89,0,606,2000,21378000,The Fog ,46493,4878,335,1000000,826,6.8,7000
30,121,62,69,883,,Tom Jones ,8508,1371,56,1000000,269,6.8,328
270,83,6,142,707,31537320,Unfriended ,44329,1565,309,1000000,305,5.7,13000
211,110,17000,595,22000,,Taxi Driver ,507063,23525,881,1300000,745,8.3,35000
161,91,287,725,1000,17986000,The Howling ,22773,4438,195,1000000,823,6.6,0
184,110,92,177,650,16067035,Dr. No ,116642,1421,389,1100000,275,7.3,5000
270,86,18,300,1000,18112929,Chernobyl Diaries ,52642,2665,271,1000000,466,5,24000
203,86,385,100,266,14564027,Hellraiser ,76407,673,335,1000000,209,7,0
29,120,18,295,634,20773070,God's Not Dead 2 ,4501,1810,102,5000000,420,3.4,0
137,90,65,683,1000,10042266,Cry_Wolf ,23021,3155,220,1000000,989,5.9,816
107,99,2,3,43,10037390,Godzilla 2000 ,5442,53,140,1000000000,3,6,339
377,112,310,616,33000,9701559,Blue Valentine ,141425,35941,283,3500000,2000,7.4,25000
